"SIGLA_UF","COD_MUN_TSE","COD_MUN_IBGE","NOME_UF","CODIGO_MESO","NOME_MESO","CODIGO_MICRO","NOME_MICRO","NOME_MUNICIPIO","CODIGO_MACRO","NOME_MACRO"
"MG","51136",3155702,"Minas Gerais","7","Metropolitana de Belo Horizonte","31","Itabira","Rio Piracicaba","3","Sudeste"
"MG","51152",3155801,"Minas Gerais","12","Zona da Mata","64","Ubá","Rio Pomba","3","Sudeste"
"MG","51179",3155900,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","Rio Preto","3","Sudeste"
"MG","51195",3156007,"Minas Gerais","7","Metropolitana de Belo Horizonte","28","Conceição do Mato Dentro","Rio Vermelho","3","Sudeste"
"MG","51217",3156106,"Minas Gerais","11","Campo das Vertentes","58","São João Del Rei","Ritápolis","3","Sudeste"
"MG","51233",3156205,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","Rochedo de Minas","3","Sudeste"
"MG","51250",3156304,"Minas Gerais","12","Zona da Mata","64","Ubá","Rodeiro","3","Sudeste"
"MG","51276",3156403,"Minas Gerais","5","Triângulo Mineiro/Alto Paranaíba","19","Patrocínio","Romaria","3","Sudeste"
"MG","40622",3156452,"Minas Gerais","12","Zona da Mata","63","Muriaé","Rosário da Limeira","3","Sudeste"
"MG","51292",3156502,"Minas Gerais","2","Norte de Minas","5","Salinas","Rubelita","3","Sudeste"
"MG","51314",3156601,"Minas Gerais","3","Jequitinhonha","14","Almenara","Rubim","3","Sudeste"
"MG","51330",3156700,"Minas Gerais","7","Metropolitana de Belo Horizonte","30","Belo Horizonte","Sabará","3","Sudeste"
"MG","51357",3156809,"Minas Gerais","8","Vale do Rio Doce","35","Guanhães","Sabinópolis","3","Sudeste"
"MG","51373",3156908,"Minas Gerais","5","Triângulo Mineiro/Alto Paranaíba","23","Araxá","Sacramento","3","Sudeste"
"MG","51390",3157005,"Minas Gerais","2","Norte de Minas","5","Salinas","Salinas","3","Sudeste"
"MG","51411",3157104,"Minas Gerais","3","Jequitinhonha","14","Almenara","Salto da Divisa","3","Sudeste"
"MG","51438",3157203,"Minas Gerais","7","Metropolitana de Belo Horizonte","31","Itabira","Santa Bárbara","3","Sudeste"
"MG","40649",3157252,"Minas Gerais","8","Vale do Rio Doce","40","Caratinga","Santa Bárbara do Leste","3","Sudeste"
"MG","41440",3157278,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","Santa Bárbara do Monte Verde","3","Sudeste"
"MG","51454",3157302,"Minas Gerais","11","Campo das Vertentes","59","Barbacena","Santa Bárbara do Tugúrio","3","Sudeste"
"MG","41467",3157336,"Minas Gerais","11","Campo das Vertentes","58","São João Del Rei","Santa Cruz de Minas","3","Sudeste"
"MG","41483",3157377,"Minas Gerais","2","Norte de Minas","5","Salinas","Santa Cruz de Salinas","3","Sudeste"
"MG","51470",3157401,"Minas Gerais","12","Zona da Mata","60","Ponte Nova","Santa Cruz do Escalvado","3","Sudeste"
"MG","51497",3157500,"Minas Gerais","8","Vale do Rio Doce","35","Guanhães","Santa Efigênia de Minas","3","Sudeste"
"MG","51519",3157609,"Minas Gerais","2","Norte de Minas","6","Pirapora","Santa Fé de Minas","3","Sudeste"
"MG","41505",3157658,"Minas Gerais","4","Vale do Mucuri","16","Nanuque","Santa Helena de Minas","3","Sudeste"
"MG","51535",3157708,"Minas Gerais","5","Triângulo Mineiro/Alto Paranaíba","23","Araxá","Santa Juliana","3","Sudeste"
"MG","51551",3157807,"Minas Gerais","7","Metropolitana de Belo Horizonte","30","Belo Horizonte","Santa Luzia","3","Sudeste"
"MG","51578",3157906,"Minas Gerais","12","Zona da Mata","61","Manhuaçu","Santa Margarida","3","Sudeste"
"MG","51594",3158003,"Minas Gerais","7","Metropolitana de Belo Horizonte","31","Itabira","Santa Maria de Itabira","3","Sudeste"
"MG","51616",3158102,"Minas Gerais","3","Jequitinhonha","14","Almenara","Santa Maria do Salto","3","Sudeste"
"MG","51632",3158201,"Minas Gerais","8","Vale do Rio Doce","36","Peçanha","Santa Maria do Suaçuí","3","Sudeste"
"MG","51659",3158300,"Minas Gerais","10","Sul/Sudoeste de Minas","50","Varginha","Santana da Vargem","3","Sudeste"
"MG","51675",3158409,"Minas Gerais","12","Zona da Mata","66","Cataguases","Santana de Cataguases","3","Sudeste"
"MG","51691",3158508,"Minas Gerais","7","Metropolitana de Belo Horizonte","27","Sete Lagoas","Santana de Pirapama","3","Sudeste"
"MG","51713",3158607,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","Santana do Deserto","3","Sudeste"
"MG","51730",3158706,"Minas Gerais","11","Campo das Vertentes","58","São João Del Rei","Santana do Garambéu","3","Sudeste"
"MG","51756",3158805,"Minas Gerais","9","Oeste de Minas","45","Campo Belo","Santana do Jacaré","3","Sudeste"
"MG","51772",3158904,"Minas Gerais","12","Zona da Mata","61","Manhuaçu","Santana do Manhuaçu","3","Sudeste"
"MG","40681",3158953,"Minas Gerais","8","Vale do Rio Doce","39","Ipatinga","Santana do Paraíso","3","Sudeste"
"MG","51799",3159001,"Minas Gerais","7","Metropolitana de Belo Horizonte","27","Sete Lagoas","Santana do Riacho","3","Sudeste"
"MG","51810",3159100,"Minas Gerais","7","Metropolitana de Belo Horizonte","34","Conselheiro Lafaiete","Santana dos Montes","3","Sudeste"
"MG","51837",3159209,"Minas Gerais","10","Sul/Sudoeste de Minas","51","Poços de Caldas","Santa Rita de Caldas","3","Sudeste"
"MG","51853",3159308,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","Santa Rita de Jacutinga","3","Sudeste"
"MG","40665",3159357,"Minas Gerais","8","Vale do Rio Doce","40","Caratinga","Santa Rita de Minas","3","Sudeste"
"MG","51870",3159407,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","Santa Rita de Ibitipoca","3","Sudeste"
"MG","51896",3159506,"Minas Gerais","8","Vale do Rio Doce","41","Aimorés","Santa Rita do Itueto","3","Sudeste"
"MG","51918",3159605,"Minas Gerais","10","Sul/Sudoeste de Minas","53","Santa Rita do Sapucaí","Santa Rita do Sapucaí","3","Sudeste"
"MG","51934",3159704,"Minas Gerais","5","Triângulo Mineiro/Alto Paranaíba","20","Patos de Minas","Santa Rosa da Serra","3","Sudeste"
"MG","51950",3159803,"Minas Gerais","5","Triângulo Mineiro/Alto Paranaíba","17","Ituiutaba","Santa Vitória","3","Sudeste"
"MG","51977",3159902,"Minas Gerais","9","Oeste de Minas","46","Oliveira","Santo Antônio do Amparo","3","Sudeste"
"MG","51993",3160009,"Minas Gerais","12","Zona da Mata","66","Cataguases","Santo Antônio do Aventureiro","3","Sudeste"
"MG","52019",3160108,"Minas Gerais","12","Zona da Mata","60","Ponte Nova","Santo Antônio do Grama","3","Sudeste"
"MG","52035",3160207,"Minas Gerais","7","Metropolitana de Belo Horizonte","28","Conceição do Mato Dentro","Santo Antônio do Itambé","3","Sudeste"
"MG","52051",3160306,"Minas Gerais","3","Jequitinhonha","14","Almenara","Santo Antônio do Jacinto","3","Sudeste"
"MG","52078",3160405,"Minas Gerais","9","Oeste de Minas","43","Divinópolis","Santo Antônio do Monte","3","Sudeste"
"MG","41521",3160454,"Minas Gerais","2","Norte de Minas","5","Salinas","Santo Antônio do Retiro","3","Sudeste"
"MG","52094",3160504,"Minas Gerais","7","Metropolitana de Belo Horizonte","28","Conceição do Mato Dentro","Santo Antônio do Rio Abaixo","3","Sudeste"
"MG","52116",3160603,"Minas Gerais","6","Central Mineira","25","Curvelo","Santo Hipólito","3","Sudeste"
"MG","52132",3160702,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","Santos Dumont","3","Sudeste"
"MG","52159",3160801,"Minas Gerais","10","Sul/Sudoeste de Minas","50","Varginha","São Bento Abade","3","Sudeste"
"MG","52175",3160900,"Minas Gerais","7","Metropolitana de Belo Horizonte","34","Conselheiro Lafaiete","São Brás do Suaçuí","3","Sudeste"
"MG","41548",3160959,"Minas Gerais","8","Vale do Rio Doce","40","Caratinga","São Domingos das Dores","3","Sudeste"
"MG","52191",3161007,"Minas Gerais","7","Metropolitana de Belo Horizonte","31","Itabira","São Domingos do Prata","3","Sudeste"
"MG","41564",3161056,"Minas Gerais","8","Vale do Rio Doce","38","Mantena","São Félix de Minas","3","Sudeste"
"MG","52213",3161106,"Minas Gerais","2","Norte de Minas","3","Januária","São Francisco","3","Sudeste"
"MG","52230",3161205,"Minas Gerais","9","Oeste de Minas","46","Oliveira","São Francisco de Paula","3","Sudeste"
"MG","52256",3161304,"Minas Gerais","5","Triângulo Mineiro/Alto Paranaíba","21","Frutal","São Francisco de Sales","3","Sudeste"
"MG","52272",3161403,"Minas Gerais","12","Zona da Mata","63","Muriaé","São Francisco do Glória","3","Sudeste"
"MG","52299",3161502,"Minas Gerais","12","Zona da Mata","64","Ubá","São Geraldo","3","Sudeste"
"MG","52310",3161601,"Minas Gerais","8","Vale do Rio Doce","37","Governador Valadares","São Geraldo da Piedade","3","Sudeste"
"MG","41580",3161650,"Minas Gerais","8","Vale do Rio Doce","37","Governador Valadares","São Geraldo do Baixio","3","Sudeste"
"MG","52337",3161700,"Minas Gerais","1","Noroeste de Minas","2","Paracatu","São Gonçalo do Abaeté","3","Sudeste"
"MG","52353",3161809,"Minas Gerais","9","Oeste de Minas","43","Divinópolis","São Gonçalo do Pará","3","Sudeste"
"MG","52370",3161908,"Minas Gerais","7","Metropolitana de Belo Horizonte","31","Itabira","São Gonçalo do Rio Abaixo","3","Sudeste"
"MG","52396",3162005,"Minas Gerais","10","Sul/Sudoeste de Minas","53","Santa Rita do Sapucaí","São Gonçalo do Sapucaí","3","Sudeste"
"MG","52418",3162104,"Minas Gerais","5","Triângulo Mineiro/Alto Paranaíba","20","Patos de Minas","São Gotardo","3","Sudeste"
"MG","52434",3162203,"Minas Gerais","10","Sul/Sudoeste de Minas","47","Passos","São João Batista do Glória","3","Sudeste"
"MG","40703",3162252,"Minas Gerais","2","Norte de Minas","7","Montes Claros","São João da Lagoa","3","Sudeste"
"MG","52450",3162302,"Minas Gerais","10","Sul/Sudoeste de Minas","53","Santa Rita do Sapucaí","São João da Mata","3","Sudeste"
"MG","52477",3162401,"Minas Gerais","2","Norte de Minas","7","Montes Claros","São João da Ponte","3","Sudeste"
"MG","41602",3162450,"Minas Gerais","2","Norte de Minas","3","Januária","São João das Missões","3","Sudeste"
"MG","52493",3162500,"Minas Gerais","11","Campo das Vertentes","58","São João Del Rei","São João del Rei","3","Sudeste"
"MG","40720",3162559,"Minas Gerais","12","Zona da Mata","61","Manhuaçu","São João do Manhuaçu","3","Sudeste"
"MG","40746",3162575,"Minas Gerais","8","Vale do Rio Doce","38","Mantena","São João do Manteninha","3","Sudeste"
"MG","52515",3162609,"Minas Gerais","8","Vale do Rio Doce","40","Caratinga","São João do Oriente","3","Sudeste"
"MG","40762",3162658,"Minas Gerais","2","Norte de Minas","7","Montes Claros","São João do Pacuí","3","Sudeste"
"MG","52531",3162708,"Minas Gerais","2","Norte de Minas","5","Salinas","São João do Paraíso","3","Sudeste"
"MG","52558",3162807,"Minas Gerais","8","Vale do Rio Doce","35","Guanhães","São João Evangelista","3","Sudeste"
"MG","52574",3162906,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","São João Nepomuceno","3","Sudeste"
"MG","41629",3162922,"Minas Gerais","7","Metropolitana de Belo Horizonte","30","Belo Horizonte","São Joaquim de Bicas","3","Sudeste"
"MG","41645",3162948,"Minas Gerais","10","Sul/Sudoeste de Minas","47","Passos","São José da Barra","3","Sudeste"
"MG","40789",3162955,"Minas Gerais","7","Metropolitana de Belo Horizonte","30","Belo Horizonte","São José da Lapa","3","Sudeste"
"MG","52590",3163003,"Minas Gerais","8","Vale do Rio Doce","37","Governador Valadares","São José da Safira","3","Sudeste"
"MG","52612",3163102,"Minas Gerais","7","Metropolitana de Belo Horizonte","29","Pará de Minas","São José da Varginha","3","Sudeste"
"MG","52639",3163201,"Minas Gerais","10","Sul/Sudoeste de Minas","53","Santa Rita do Sapucaí","São José do Alegre","3","Sudeste"
"MG","52655",3163300,"Minas Gerais","8","Vale do Rio Doce","37","Governador Valadares","São José do Divino","3","Sudeste"
"MG","52671",3163409,"Minas Gerais","7","Metropolitana de Belo Horizonte","31","Itabira","São José do Goiabal","3","Sudeste"
"MG","52698",3163508,"Minas Gerais","8","Vale do Rio Doce","36","Peçanha","São José do Jacuri","3","Sudeste"
"MG","52710",3163607,"Minas Gerais","12","Zona da Mata","61","Manhuaçu","São José do Mantimento","3","Sudeste"
"MG","52736",3163706,"Minas Gerais","10","Sul/Sudoeste de Minas","54","São Lourenço","São Lourenço","3","Sudeste"
"MG","52752",3163805,"Minas Gerais","12","Zona da Mata","62","Viçosa","São Miguel do Anta","3","Sudeste"
"MG","52779",3163904,"Minas Gerais","10","Sul/Sudoeste de Minas","48","São Sebastião do Paraíso","São Pedro da União","3","Sudeste"
"MG","52795",3164001,"Minas Gerais","12","Zona da Mata","60","Ponte Nova","São Pedro dos Ferros","3","Sudeste"
"MG","52817",3164100,"Minas Gerais","8","Vale do Rio Doce","36","Peçanha","São Pedro do Suaçuí","3","Sudeste"
"MG","52833",3164209,"Minas Gerais","2","Norte de Minas","6","Pirapora","São Romão","3","Sudeste"
"MG","52850",3164308,"Minas Gerais","9","Oeste de Minas","42","Piuí","São Roque de Minas","3","Sudeste"
"MG","52876",3164407,"Minas Gerais","10","Sul/Sudoeste de Minas","53","Santa Rita do Sapucaí","São Sebastião da Bela Vista","3","Sudeste"
"MG","42340",3164431,"Minas Gerais","12","Zona da Mata","63","Muriaé","São Sebastião da Vargem Alegre","3","Sudeste"
"MG","42366",3164472,"Minas Gerais","8","Vale do Rio Doce","40","Caratinga","São Sebastião do Anta","3","Sudeste"
"MG","52892",3164506,"Minas Gerais","8","Vale do Rio Doce","36","Peçanha","São Sebastião do Maranhão","3","Sudeste"
"MG","52914",3164605,"Minas Gerais","9","Oeste de Minas","43","Divinópolis","São Sebastião do Oeste","3","Sudeste"
"MG","52930",3164704,"Minas Gerais","10","Sul/Sudoeste de Minas","48","São Sebastião do Paraíso","São Sebastião do Paraíso","3","Sudeste"
"MG","52957",3164803,"Minas Gerais","7","Metropolitana de Belo Horizonte","28","Conceição do Mato Dentro","São Sebastião do Rio Preto","3","Sudeste"
"MG","52973",3164902,"Minas Gerais","10","Sul/Sudoeste de Minas","54","São Lourenço","São Sebastião do Rio Verde","3","Sudeste"
"MG","52990",3165008,"Minas Gerais","11","Campo das Vertentes","58","São João Del Rei","São Tiago","3","Sudeste"
"MG","53015",3165107,"Minas Gerais","10","Sul/Sudoeste de Minas","48","São Sebastião do Paraíso","São Tomás de Aquino","3","Sudeste"
"MG","53031",3165206,"Minas Gerais","10","Sul/Sudoeste de Minas","50","Varginha","São Thomé das Letras","3","Sudeste"
"MG","53058",3165305,"Minas Gerais","10","Sul/Sudoeste de Minas","55","Andrelândia","São Vicente de Minas","3","Sudeste"
"MG","53074",3165404,"Minas Gerais","10","Sul/Sudoeste de Minas","52","Pouso Alegre","Sapucaí-Mirim","3","Sudeste"
"MG","53090",3165503,"Minas Gerais","8","Vale do Rio Doce","35","Guanhães","Sardoá","3","Sudeste"
"MG","40800",3165537,"Minas Gerais","7","Metropolitana de Belo Horizonte","30","Belo Horizonte","Sarzedo","3","Sudeste"
"MG","42404",3165552,"Minas Gerais","4","Vale do Mucuri","15","Teófilo Otoni","Setubinha","3","Sudeste"
"MG","40827",3165560,"Minas Gerais","12","Zona da Mata","60","Ponte Nova","Sem-Peixe","3","Sudeste"
"MG","40843",3165578,"Minas Gerais","10","Sul/Sudoeste de Minas","52","Pouso Alegre","Senador Amaral","3","Sudeste"
"MG","53112",3165602,"Minas Gerais","12","Zona da Mata","65","Juiz de Fora","Senador Cortes","3","Sudeste"
"MG","53139",3165701,"Minas Gerais","12","Zona da Mata","64","Ubá","Senador Firmino","3","Sudeste"
"MG","53155",3165800,"Minas Gerais","10","Sul/Sudoeste de Minas","52","Pouso Alegre","Senador José Bento","3","Sudeste"
"MG","53171",3165909,"Minas Gerais","3","Jequitinhonha","10","Diamantina","Senador Modestino Gonçalves","3","Sudeste"
